Account,Instrument,Open time,Open price,Open volume,Close time,Close price,Close volume,Price PnL,Profit (ticks),PnL,Comment
TPT3063322,MNQM5@CME,05.06.2025 16:47:55,21850.5,1,05.06.2025 16:57:27,21851.5,-1,1.0,4,2.0,
TPT3063322,MNQM5@CME,05.06.2025 16:47:55,21850.5,1,05.06.2025 16:57:27,21851.25,-1,0.75,3,1.5,
TPT3063322,MNQM5@CME,05.06.2025 16:48:35,21849.0,2,05.06.2025 16:57:27,21851.25,-2,2.25,9,9.0,
TPT3063322,MNQM5@CME,05.06.2025 16:49:08,21827.25,1,05.06.2025 16:57:27,21851.25,-1,24.0,96,48.0,
TPT3063322,MNQM5@CME,05.06.2025 16:49:08,21827.5,1,05.06.2025 16:57:27,21851.25,-1,23.75,95,47.5,
TPT3063322,MNQM5@CME,05.06.2025 16:49:58,21812.25,2,05.06.2025 16:57:27,21851.25,-2,39.0,156,156.0,
TPT3063322,MNQM5@CME,05.06.2025 16:50:01,21814.25,2,05.06.2025 16:57:27,21851.25,-2,37.0,148,148.0,
TPT3063322,MNQM5@CME,05.06.2025 16:52:26,21809.0,2,05.06.2025 16:57:27,21851.0,-2,42.0,168,168.0,
TPT3063322,MNQM5@CME,09.06.2025 15:58:04,21802.75,1,09.06.2025 15:59:35,21790.0,-1,-12.75,-51,-25.5,
TPT3063322,NQM5@CME,09.06.2025 16:01:34,21803.25,1,09.06.2025 16:01:40,21804.75,-1,1.5,6,30.0,
TPT3063322,NQM5@CME,09.06.2025 16:05:14,21811.75,-1,09.06.2025 16:05:26,21810.0,1,1.75,7,35.0,
TPT3063322,NQM5@CME,09.06.2025 16:09:03,21816.0,1,09.06.2025 16:09:32,21824.5,-1,8.5,34,170.0,
TPT3063322,NQM5@CME,09.06.2025 16:10:13,21831.75,1,09.06.2025 16:11:12,21830.25,-1,-1.5,-6,-30.0,
TPT3063322,NQM5@CME,09.06.2025 16:13:02,21843.75,-1,09.06.2025 16:13:31,21843.5,1,0.25,1,5.0,
TPT3063322,NQM5@CME,09.06.2025 16:15:55,21842.5,1,09.06.2025 16:16:16,21844.0,-1,1.5,6,30.0,
TPT3063322,NQM5@CME,09.06.2025 16:17:25,21848.5,-1,09.06.2025 16:19:09,21848.5,1,0.0,0,0.0,
TPT3063322,NQM5@CME,09.06.2025 16:20:01,21850.75,1,09.06.2025 16:20:16,21852.0,-1,1.25,5,25.0,
TPT3063322,NQM5@CME,09.06.2025 16:20:35,21858.5,1,09.06.2025 16:20:47,21858.25,-1,-0.25,-1,-5.0,
TPT3063322,NQM5@CME,09.06.2025 16:22:53,21862.75,1,09.06.2025 16:27:53,21864.0,-1,1.25,5,25.0,
TPT3063322,NQM5@CME,09.06.2025 16:28:11,21862.25,-1,09.06.2025 16:28:34,21858.5,1,3.75,15,75.0,
TPT3063322,NQM5@CME,09.06.2025 16:31:12,21876.25,1,09.06.2025 16:33:50,21879.0,-1,2.75,11,55.0,
TPT3063322,NQM5@CME,09.06.2025 16:34:40,21878.5,1,09.06.2025 16:34:55,21879.0,-1,0.5,2,10.0,
TPT3063322,NQM5@CME,09.06.2025 16:35:53,21872.0,1,09.06.2025 16:36:19,21873.75,-1,1.75,7,35.0,
TPT3063322,NQM5@CME,09.06.2025 16:38:04,21872.0,-1,09.06.2025 16:38:25,21870.5,1,1.5,6,30.0,
TPT3063322,NQM5@CME,09.06.2025 16:47:20,21847.75,-1,09.06.2025 16:50:37,21847.25,1,0.5,2,10.0,
TPT3063322,NQM5@CME,09.06.2025 16:55:57,21842.25,-1,09.06.2025 16:57:49,21837.5,1,4.75,19,95.0,
TPT3063322,MNQM5@CME,10.06.2025 15:34:44,21822.75,1,10.06.2025 15:35:09,21827.75,-1,5.0,20,10.0,
TPT3063322,MNQM5@CME,10.06.2025 15:39:25,21881.75,1,10.06.2025 15:39:32,21882.25,-1,0.5,2,1.0,
TPT3063322,MNQM5@CME,10.06.2025 15:39:44,21878.0,-1,10.06.2025 15:40:19,21877.75,1,0.25,1,0.5,
TPT3063322,MNQM5@CME,10.06.2025 15:40:29,21883.25,1,10.06.2025 15:43:09,21856.0,-1,-27.25,-109,-54.5,
TPT3063322,MNQM5@CME,10.06.2025 15:43:14,21859.0,1,10.06.2025 15:45:47,21852.75,-1,-6.25,-25,-12.5,
TPT3063322,MNQM5@CME,10.06.2025 15:43:52,21844.0,1,10.06.2025 15:45:47,21852.75,-1,8.75,35,17.5,
TPT3063322,MNQM5@CME,10.06.2025 15:45:51,21850.75,-1,10.06.2025 15:46:45,21848.25,1,2.5,10,5.0,
TPT3063322,MNQM5@CME,10.06.2025 15:48:07,21859.5,1,10.06.2025 15:48:49,21860.75,-1,1.25,5,2.5,
TPT3063322,MNQM5@CME,10.06.2025 15:49:02,21857.25,1,10.06.2025 15:49:15,21859.0,-1,1.75,7,3.5,
TPT3063322,MNQM5@CME,10.06.2025 15:53:02,21889.5,1,10.06.2025 15:54:16,21865.5,-1,-24.0,-96,-48.0,
TPT3063322,MNQM5@CME,10.06.2025 15:53:42,21880.25,1,10.06.2025 15:54:16,21865.25,-1,-15.0,-60,-30.0,
TPT3063322,MNQM5@CME,10.06.2025 16:14:09,21867.5,1,10.06.2025 16:14:52,21869.25,-1,1.75,7,3.5,
TPT3063322,NQM5@CME,10.06.2025 16:21:51,21871.75,1,10.06.2025 16:29:00,21872.25,-1,0.5,2,10.0,
TPT3063322,NQM5@CME,10.06.2025 16:40:23,21871.5,-1,10.06.2025 16:40:41,21870.25,1,1.25,5,25.0,
TPT3063322,NQM5@CME,10.06.2025 16:43:38,21867.75,-1,10.06.2025 16:47:00,21884.75,1,-17.0,-68,-340.0,
TPT3063322,NQM5@CME,10.06.2025 16:44:00,21877.25,-1,10.06.2025 16:47:00,21884.75,1,-7.5,-30,-150.0,
TPT3063322,NQM5@CME,10.06.2025 16:47:03,21884.25,1,10.06.2025 16:47:18,21886.75,-1,2.5,10,50.0,
TPT3063322,NQM5@CME,10.06.2025 16:47:16,21887.25,1,10.06.2025 16:47:18,21886.75,-1,-0.5,-2,-10.0,
TPT3063322,NQM5@CME,10.06.2025 16:47:22,21887.0,1,10.06.2025 16:53:51,21870.0,-1,-17.0,-68,-340.0,
TPT3063322,NQM5@CME,10.06.2025 16:47:59,21879.75,1,10.06.2025 16:56:33,21869.0,-1,-10.75,-43,-215.0,
TPT3063322,NQM5@CME,10.06.2025 16:52:38,21868.0,1,10.06.2025 17:32:31,21812.75,-1,-55.25,-221,-1105.0,
TPT3063322,NQM5@CME,10.06.2025 16:55:56,21856.75,1,10.06.2025 17:32:31,21812.75,-1,-44.0,-176,-880.0,
TPT3063322,NQM5@CME,10.06.2025 17:31:12,21839.25,1,10.06.2025 17:32:31,21812.75,-1,-26.5,-106,-530.0,
TPT3063322,NQM5@CME,10.06.2025 17:31:23,21833.25,1,10.06.2025 17:32:31,21812.75,-1,-20.5,-82,-410.0,
TPT3063322,NQM5@CME,10.06.2025 17:32:36,21803.0,-1,10.06.2025 17:33:08,21771.0,1,32.0,128,640.0,
TPT3063322,NQM5@CME,10.06.2025 17:32:39,21792.0,-1,10.06.2025 17:33:08,21771.25,1,20.75,83,415.0,
TPT3063322,NQM5@CME,10.06.2025 17:33:03,21786.75,-1,10.06.2025 17:33:08,21771.25,1,15.5,62,310.0,
TPT3063322,NQM5@CME,10.06.2025 17:33:10,21762.75,-1,10.06.2025 17:33:12,21761.75,1,1.0,4,20.0,
TPT3063322,NQM5@CME,10.06.2025 17:33:18,21756.25,1,10.06.2025 17:33:22,21763.5,-1,7.25,29,145.0,
TPT3063322,NQM5@CME,10.06.2025 17:33:41,21760.25,1,10.06.2025 17:33:59,21771.75,-1,11.5,46,230.0,
TPT3063322,NQM5@CME,10.06.2025 17:33:42,21761.25,1,10.06.2025 17:33:59,21771.5,-1,10.25,41,205.0,
TPT3063322,NQM5@CME,10.06.2025 17:34:11,21776.0,-1,10.06.2025 17:37:51,21803.0,1,-27.0,-108,-540.0,
TPT3063322,NQM5@CME,10.06.2025 17:34:48,21769.25,-1,10.06.2025 17:37:51,21803.0,1,-33.75,-135,-675.0,
TPT3063322,NQM5@CME,10.06.2025 17:36:02,21787.0,-1,10.06.2025 17:37:51,21803.0,1,-16.0,-64,-320.0,
TPT3063322,NQM5@CME,10.06.2025 17:37:43,21807.25,-1,10.06.2025 17:37:51,21803.25,1,4.0,16,80.0,
TPT3063322,NQM5@CME,10.06.2025 17:37:52,21802.0,1,10.06.2025 17:38:50,21805.5,-1,3.5,14,70.0,
TPT3063322,NQM5@CME,10.06.2025 17:37:52,21803.0,1,10.06.2025 17:38:50,21805.5,-1,2.5,10,50.0,
TPT3063322,NQM5@CME,10.06.2025 17:38:00,21803.75,1,10.06.2025 17:38:50,21805.25,-1,1.5,6,30.0,
TPT3063322,NQM5@CME,10.06.2025 17:38:28,21809.25,1,10.06.2025 17:38:50,21805.25,-1,-4.0,-16,-80.0,
TPT3063322,NQM5@CME,10.06.2025 17:38:53,21809.25,1,10.06.2025 17:40:31,21812.75,-1,3.5,14,70.0,
TPT3063322,NQM5@CME,10.06.2025 17:39:38,21810.5,1,10.06.2025 17:40:31,21812.5,-1,2.0,8,40.0,
TPT3063322,NQM5@CME,10.06.2025 17:39:39,21811.25,1,10.06.2025 17:40:31,21812.5,-1,1.25,5,25.0,
TPT3063322,NQM5@CME,10.06.2025 17:39:41,21813.0,1,10.06.2025 17:40:31,21812.5,-1,-0.5,-2,-10.0,
TPT3063322,NQM5@CME,10.06.2025 17:39:54,21814.75,1,10.06.2025 17:40:31,21812.5,-1,-2.25,-9,-45.0,
TPT3063322,NQM5@CME,10.06.2025 17:39:58,21815.25,1,10.06.2025 17:40:31,21812.25,-1,-3.0,-12,-60.0,
TPT3063322,NQM5@CME,10.06.2025 17:40:37,21814.75,1,10.06.2025 17:42:53,21817.75,-1,3.0,12,60.0,
TPT3063322,NQM5@CME,10.06.2025 17:40:51,21812.5,1,10.06.2025 17:42:53,21817.75,-1,5.25,21,105.0,
TPT3063322,NQM5@CME,10.06.2025 17:41:12,21817.0,1,10.06.2025 17:42:53,21817.75,-1,0.75,3,15.0,
TPT3063322,NQM5@CME,10.06.2025 17:42:04,21820.75,1,10.06.2025 17:42:53,21817.75,-1,-3.0,-12,-60.0,
TPT3063322,NQM5@CME,10.06.2025 17:42:58,21821.0,1,10.06.2025 17:44:15,21833.25,-1,12.25,49,245.0,
TPT3063322,NQM5@CME,10.06.2025 17:43:03,21826.25,1,10.06.2025 17:44:15,21833.25,-1,7.0,28,140.0,
TPT3063322,NQM5@CME,10.06.2025 17:43:03,21825.75,1,10.06.2025 17:44:15,21833.25,-1,7.5,30,150.0,
TPT3063322,NQM5@CME,10.06.2025 17:43:03,21826.5,1,10.06.2025 17:44:15,21833.25,-1,6.75,27,135.0,
TPT3063322,NQM5@CME,10.06.2025 17:43:20,21827.5,1,10.06.2025 17:44:15,21833.25,-1,5.75,23,115.0,
TPT3063322,NQM5@CME,10.06.2025 17:43:32,21829.5,1,10.06.2025 17:44:15,21833.25,-1,3.75,15,75.0,
TPT3063322,NQM5@CME,10.06.2025 17:43:46,21830.75,1,10.06.2025 17:44:15,21833.25,-1,2.5,10,50.0,
TPT3063322,NQM5@CME,10.06.2025 17:43:47,21829.5,1,10.06.2025 17:44:15,21833.25,-1,3.75,15,75.0,
TPT3063322,NQM5@CME,10.06.2025 17:44:38,21835.25,1,10.06.2025 17:44:55,21838.25,-1,3.0,12,60.0,
TPT3063322,NQM5@CME,10.06.2025 17:45:43,21841.25,-1,10.06.2025 17:51:31,21867.5,1,-26.25,-105,-525.0,
TPT3063322,NQM5@CME,10.06.2025 17:45:48,21840.5,-1,10.06.2025 17:51:31,21867.5,1,-27.0,-108,-540.0,
TPT3063322,NQM5@CME,10.06.2025 17:47:51,21850.75,-1,10.06.2025 17:51:31,21867.75,1,-17.0,-68,-340.0,
TPT3063322,NQM5@CME,10.06.2025 17:50:43,21862.5,-1,10.06.2025 17:51:31,21867.75,1,-5.25,-21,-105.0,
TPT3063322,NQM5@CME,10.06.2025 17:50:49,21862.25,-1,10.06.2025 17:51:31,21867.75,1,-5.5,-22,-110.0,
TPT3063322,NQM5@CME,10.06.2025 17:50:52,21862.75,-1,10.06.2025 17:51:31,21867.75,1,-5.0,-20,-100.0,
TPT3063322,NQM5@CME,10.06.2025 17:50:54,21863.5,-1,10.06.2025 17:51:31,21867.75,1,-4.25,-17,-85.0,
TPT3063322,NQM5@CME,10.06.2025 17:51:29,21866.5,-1,10.06.2025 17:51:31,21867.75,1,-1.25,-5,-25.0,
TPT3063322,NQM5@CME,10.06.2025 17:51:30,21866.5,-1,10.06.2025 17:51:31,21867.75,1,-1.25,-5,-25.0,
TPT3063322,NQM5@CME,10.06.2025 17:51:30,21866.75,-1,10.06.2025 17:51:31,21868.0,1,-1.25,-5,-25.0,
TPT2151620,NQM5@CME,12.06.2025 16:03:59,21846.0,1,12.06.2025 16:04:16,21848.75,-1,2.75,11,55.0,
TPT2151620,NQM5@CME,12.06.2025 16:05:13,21864.5,-1,12.06.2025 16:05:26,21862.5,1,2.0,8,40.0,
TPT2151620,NQM5@CME,12.06.2025 16:07:23,21888.75,1,12.06.2025 16:07:28,21896.25,-1,7.5,30,150.0,
TPT2151620,NQM5@CME,12.06.2025 16:08:19,21888.5,1,12.06.2025 16:08:30,21889.25,-1,0.75,3,15.0,
TPT2151620,NQM5@CME,12.06.2025 16:12:18,21898.75,1,12.06.2025 16:12:23,21898.75,-1,0.0,0,0.0,
TPT2151620,NQM5@CME,12.06.2025 16:12:25,21903.75,1,12.06.2025 16:12:44,21904.0,-1,0.25,1,5.0,
TPT2151620,MNQM5@CME,12.06.2025 16:13:18,21907.5,3,12.06.2025 16:14:27,21910.0,-3,2.5,10,15.0,
TPT2151620,MNQM5@CME,12.06.2025 16:16:18,21912.25,3,12.06.2025 16:16:25,21914.0,-3,1.75,7,10.5,
TPT2151620,MNQM5@CME,12.06.2025 16:17:09,21913.25,-3,12.06.2025 16:17:39,21913.25,3,0.0,0,0.0,
TPT2151620,MNQM5@CME,12.06.2025 16:18:04,21922.25,1,12.06.2025 16:18:39,21908.25,-1,-14.0,-56,-28.0,
TPT2151620,MNQM5@CME,12.06.2025 16:18:04,21922.5,1,12.06.2025 16:18:39,21908.25,-1,-14.25,-57,-28.5,
TPT2151620,MNQM5@CME,12.06.2025 16:18:04,21922.5,1,12.06.2025 16:18:39,21908.0,-1,-14.5,-58,-29.0,
TPT2151620,NQM5@CME,13.06.2025 15:45:43,21741.0,1,13.06.2025 15:45:46,21742.25,-1,1.25,5,25.0,
TPT2151620,NQM5@CME,13.06.2025 15:45:43,21741.0,1,13.06.2025 15:45:46,21742.0,-1,1.0,4,20.0,
TPT2151620,NQM5@CME,13.06.2025 15:45:43,21741.25,1,13.06.2025 15:45:46,21742.0,-1,0.75,3,15.0,
TPT2151620,NQM5@CME,13.06.2025 15:46:23,21755.0,1,13.06.2025 15:46:33,21756.5,-1,1.5,6,30.0,
TPT2151620,NQM5@CME,13.06.2025 15:46:23,21755.0,2,13.06.2025 15:46:33,21756.25,-2,1.25,5,50.0,
TPT2151620,NQM5@CME,13.06.2025 15:46:43,21751.25,1,13.06.2025 15:46:48,21752.75,-1,1.5,6,30.0,
TPT2151620,MNQM5@CME,13.06.2025 15:48:26,21754.0,2,13.06.2025 15:48:40,21754.25,-2,0.25,1,1.0,
TPT2151620,MNQM5@CME,13.06.2025 15:49:19,21750.25,1,13.06.2025 15:49:55,21754.0,-1,3.75,15,7.5,
TPT2151620,MNQM5@CME,13.06.2025 15:50:54,21775.25,1,13.06.2025 15:51:19,21779.5,-1,4.25,17,8.5,
TPT2151620,MNQM5@CME,13.06.2025 15:51:31,21768.75,1,13.06.2025 15:51:42,21755.75,-1,-13.0,-52,-26.0,
TPT2151620,NQM5@CME,16.06.2025 15:44:43,21866.75,1,16.06.2025 15:45:13,21868.0,-1,1.25,5,25.0,
TPT2151620,NQM5@CME,16.06.2025 15:45:37,21877.5,1,16.06.2025 15:49:18,21880.5,-1,3.0,12,60.0,
TPT2151620,NQM5@CME,16.06.2025 15:46:55,21863.5,1,16.06.2025 15:49:18,21880.0,-1,16.5,66,330.0,
TPT2151620,NQM5@CME,16.06.2025 15:47:46,21849.0,1,16.06.2025 15:49:18,21880.0,-1,31.0,124,620.0,
TPT2151620,NQM5@CME,16.06.2025 15:48:01,21845.75,1,16.06.2025 15:49:18,21880.0,-1,34.25,137,685.0,
TPT2151620,NQM5@CME,16.06.2025 15:49:19,21879.0,-1,16.06.2025 15:49:21,21879.0,1,0.0,0,0.0,
TPT2151620,NQM5@CME,16.06.2025 15:49:19,21879.0,-1,16.06.2025 15:49:21,21879.25,1,-0.25,-1,-5.0,
TPT2151620,NQM5@CME,16.06.2025 15:49:19,21878.25,-1,16.06.2025 15:49:21,21879.25,1,-1.0,-4,-20.0,
TPT2151620,NQM5@CME,16.06.2025 15:49:19,21878.25,-1,16.06.2025 15:49:21,21879.5,1,-1.25,-5,-25.0,
TPT2151620,NQM5@CME,16.06.2025 15:51:03,21889.25,1,16.06.2025 15:54:09,21917.75,-1,28.5,114,570.0,
TPT2151620,NQM5@CME,16.06.2025 15:54:50,21906.75,1,16.06.2025 15:54:53,21908.0,-1,1.25,5,25.0,
TPT2151620,NQM5@CME,16.06.2025 16:00:05,21949.25,1,16.06.2025 16:00:33,21950.0,-1,0.75,3,15.0,
TPT2151620,NQM5@CME,16.06.2025 16:03:38,21940.5,1,16.06.2025 16:03:52,21941.75,-1,1.25,5,25.0,
TPT2151620,NQM5@CME,16.06.2025 16:05:33,21952.0,1,16.06.2025 16:06:59,21944.0,-1,-8.0,-32,-160.0,
TPT2151620,NQM5@CME,16.06.2025 16:06:38,21930.25,1,16.06.2025 16:06:59,21944.0,-1,13.75,55,275.0,
TPT2151620,NQM5@CME,16.06.2025 16:11:09,21932.0,-1,16.06.2025 16:11:41,21938.75,1,-6.75,-27,-135.0,
TPT2151620,NQM5@CME,16.06.2025 16:11:46,21942.5,1,16.06.2025 16:12:28,21954.75,-1,12.25,49,245.0,
TPT2151620,NQM5@CME,16.06.2025 16:15:32,21949.75,1,16.06.2025 16:16:27,21955.5,-1,5.75,23,115.0,
TPT2151620,NQM5@CME,16.06.2025 16:17:35,21959.0,1,16.06.2025 16:19:30,21962.0,-1,3.0,12,60.0,
TPT2151620,NQM5@CME,16.06.2025 16:18:50,21962.75,1,16.06.2025 16:19:30,21961.75,-1,-1.0,-4,-20.0,
TPT2151620,NQM5@CME,16.06.2025 16:19:40,21963.0,1,16.06.2025 16:19:44,21963.0,-1,0.0,0,0.0,
TPT2151620,NQM5@CME,16.06.2025 16:23:16,21956.5,1,16.06.2025 16:23:38,21953.25,-1,-3.25,-13,-65.0,
TPT2151620,NQU5@CME,17.06.2025 15:51:36,22065.25,-1,17.06.2025 15:52:01,22078.25,1,-13.0,-52,-260.0,
TPT2151620,NQU5@CME,17.06.2025 15:56:37,22087.25,1,17.06.2025 15:57:06,22089.5,-1,2.25,9,45.0,
TPT2151620,NQU5@CME,17.06.2025 16:00:23,22105.0,-1,17.06.2025 16:00:28,22102.25,1,2.75,11,55.0,
TPT2151620,NQU5@CME,17.06.2025 16:01:11,22097.0,1,17.06.2025 16:01:20,22097.25,-1,0.25,1,5.0,
TPT2151620,NQU5@CME,17.06.2025 16:07:08,22095.0,1,17.06.2025 16:08:41,22099.5,-1,4.5,18,90.0,
TPT2151620,NQU5@CME,17.06.2025 16:11:33,22113.5,1,17.06.2025 16:12:12,22117.75,-1,4.25,17,85.0,
TPT2151620,NQU5@CME,17.06.2025 16:12:21,22116.25,1,17.06.2025 16:13:12,22119.0,-1,2.75,11,55.0,
TPT2151620,NQU5@CME,17.06.2025 16:12:24,22120.5,1,17.06.2025 16:13:12,22119.0,-1,-1.5,-6,-30.0,
TPT2151620,NQU5@CME,17.06.2025 16:14:45,22121.75,1,17.06.2025 16:15:11,22123.5,-1,1.75,7,35.0,
TPT2151620,NQU5@CME,17.06.2025 16:17:21,22128.5,-1,17.06.2025 16:17:31,22128.5,1,0.0,0,0.0,
TPT2151620,NQU5@CME,17.06.2025 16:17:36,22124.5,1,17.06.2025 16:18:33,22108.75,-1,-15.75,-63,-315.0,
TPT2151620,NQU5@CME,17.06.2025 16:18:33,22109.75,1,17.06.2025 16:18:34,22107.5,-1,-2.25,-9,-45.0,
TPT2151620,NQU5@CME,17.06.2025 16:18:38,22107.5,1,17.06.2025 16:21:04,22113.0,-1,5.5,22,110.0,
TPT2151620,NQU5@CME,17.06.2025 16:19:28,22113.5,1,17.06.2025 16:21:04,22113.0,-1,-0.5,-2,-10.0,
TPT2151620,NQU5@CME,17.06.2025 16:21:16,22113.5,1,17.06.2025 16:21:42,22111.75,-1,-1.75,-7,-35.0,
TPT2151620,NQU5@CME,17.06.2025 16:21:52,22113.0,1,17.06.2025 16:37:49,22088.0,-1,-25.0,-100,-500.0,
TPT2151620,NQU5@CME,17.06.2025 16:21:54,22115.25,1,17.06.2025 16:44:26,22083.75,-1,-31.5,-126,-630.0,
TPT2151620,NQU5@CME,17.06.2025 16:24:46,22097.0,1,17.06.2025 16:44:26,22083.75,-1,-13.25,-53,-265.0,
TPT2151620,NQU5@CME,17.06.2025 16:24:48,22101.75,1,17.06.2025 16:44:26,22083.5,-1,-18.25,-73,-365.0,
TPT2151620,NQU5@CME,17.06.2025 16:45:00,22085.0,-1,17.06.2025 16:45:57,22099.75,1,-14.75,-59,-295.0,
TPT2151620,NQU5@CME,17.06.2025 16:46:06,22100.25,1,17.06.2025 16:47:45,22103.25,-1,3.0,12,60.0,
TPT2151620,NQU5@CME,17.06.2025 16:47:08,22102.25,1,17.06.2025 16:47:45,22103.25,-1,1.0,4,20.0,
TPT2151620,NQU5@CME,17.06.2025 16:47:21,22103.5,1,17.06.2025 16:47:45,22103.25,-1,-0.25,-1,-5.0,
TPT2151620,NQU5@CME,17.06.2025 16:47:24,22104.25,1,17.06.2025 16:47:45,22103.25,-1,-1.0,-4,-20.0,
TPT2151620,NQU5@CME,17.06.2025 16:47:54,22105.25,1,17.06.2025 16:56:55,22081.5,-1,-23.75,-95,-475.0,
TPT2151620,NQU5@CME,17.06.2025 16:48:06,22106.75,1,17.06.2025 16:56:55,22081.5,-1,-25.25,-101,-505.0,
TPT2151620,NQU5@CME,17.06.2025 16:48:07,22107.0,1,17.06.2025 16:56:55,22081.5,-1,-25.5,-102,-510.0,
TPT2151620,NQU5@CME,17.06.2025 16:48:09,22106.5,1,17.06.2025 16:56:55,22081.5,-1,-25.0,-100,-500.0,
TPT2151620,NQU5@CME,17.06.2025 16:57:05,22083.0,1,17.06.2025 16:57:31,22070.25,-1,-12.75,-51,-255.0,
TPT2151620,NQU5@CME,17.06.2025 16:57:45,22077.75,1,17.06.2025 17:00:15,22080.0,-1,2.25,9,45.0,
TPT2151620,NQU5@CME,17.06.2025 16:57:56,22076.75,1,17.06.2025 17:00:18,22081.75,-1,5.0,20,100.0,
TPT2151620,NQU5@CME,17.06.2025 16:57:58,22078.0,1,17.06.2025 17:00:26,22080.75,-1,2.75,11,55.0,
TPT2151620,NQU5@CME,17.06.2025 16:58:03,22079.5,1,17.06.2025 17:01:46,22086.5,-1,7.0,28,140.0,
TPT2151620,NQU5@CME,17.06.2025 16:58:04,22078.5,1,17.06.2025 17:01:48,22085.75,-1,7.25,29,145.0,
TPT2151620,NQU5@CME,17.06.2025 16:58:06,22079.75,1,17.06.2025 17:01:50,22084.5,-1,4.75,19,95.0,
TPT2151620,NQU5@CME,17.06.2025 16:58:08,22081.5,1,17.06.2025 17:02:13,22086.25,-1,4.75,19,95.0,
TPT2151620,NQU5@CME,17.06.2025 16:58:23,22085.5,1,17.06.2025 17:02:14,22086.75,-1,1.25,5,25.0,
TPT2151620,NQU5@CME,17.06.2025 17:00:39,22087.25,1,17.06.2025 17:02:51,22085.75,-1,-1.5,-6,-30.0,
TPT2151620,NQU5@CME,17.06.2025 17:00:40,22085.75,1,17.06.2025 17:02:55,22086.5,-1,0.75,3,15.0,
TPT2151620,NQU5@CME,17.06.2025 17:00:40,22086.75,1,17.06.2025 17:04:45,22100.25,-1,13.5,54,270.0,
TPT2151620,NQU5@CME,17.06.2025 17:00:41,22087.25,1,17.06.2025 17:04:45,22100.25,-1,13.0,52,260.0,
TPT2151620,NQU5@CME,17.06.2025 17:00:41,22086.75,1,17.06.2025 17:04:45,22100.25,-1,13.5,54,270.0,
TPT2151620,NQU5@CME,17.06.2025 17:03:56,22095.75,1,17.06.2025 17:04:45,22100.25,-1,4.5,18,90.0,
TPT2151620,NQU5@CME,17.06.2025 17:03:57,22096.75,1,17.06.2025 17:04:45,22100.25,-1,3.5,14,70.0,
TPT2151620,NQU5@CME,17.06.2025 17:03:59,22100.5,1,17.06.2025 17:04:45,22100.0,-1,-0.5,-2,-10.0,
TPT2151620,NQU5@CME,17.06.2025 17:04:01,22100.25,1,17.06.2025 17:04:45,22100.0,-1,-0.25,-1,-5.0,
TPT2151620,NQU5@CME,17.06.2025 17:04:02,22100.25,1,17.06.2025 17:04:45,22100.0,-1,-0.25,-1,-5.0,
TPT2151620,NQU5@CME,17.06.2025 17:04:04,22101.5,1,17.06.2025 17:04:45,22100.0,-1,-1.5,-6,-30.0,
TPT2151620,NQU5@CME,17.06.2025 17:04:05,22101.75,1,17.06.2025 17:04:45,22100.0,-1,-1.75,-7,-35.0,
TPT2151620,NQU5@CME,17.06.2025 17:04:50,22102.5,1,17.06.2025 17:07:51,22107.75,-1,5.25,21,105.0,
TPT2151620,NQU5@CME,17.06.2025 17:07:39,22108.5,1,17.06.2025 17:07:51,22107.75,-1,-0.75,-3,-15.0,
TPT2151620,NQU5@CME,17.06.2025 17:07:58,22109.0,1,17.06.2025 17:08:13,22109.25,-1,0.25,1,5.0,
TPT2151620,NQU5@CME,17.06.2025 17:09:03,22109.75,1,17.06.2025 17:12:36,22121.75,-1,12.0,48,240.0,
TPT2151620,NQU5@CME,17.06.2025 17:09:03,22110.0,1,17.06.2025 17:12:36,22121.75,-1,11.75,47,235.0,
TPT2151620,NQU5@CME,17.06.2025 17:09:03,22110.0,3,17.06.2025 17:12:36,22121.5,-3,11.5,46,690.0,
TPT2151620,NQU5@CME,17.06.2025 17:09:42,22112.75,1,17.06.2025 17:12:36,22121.5,-1,8.75,35,175.0,
TPT2151620,NQU5@CME,17.06.2025 17:10:26,22112.0,1,17.06.2025 17:12:36,22121.25,-1,9.25,37,185.0,
TPT2151620,NQU5@CME,17.06.2025 17:10:27,22111.5,1,17.06.2025 17:12:36,22121.25,-1,9.75,39,195.0,
TPT2151620,NQU5@CME,17.06.2025 17:10:36,22115.25,1,17.06.2025 17:12:36,22121.25,-1,6.0,24,120.0,
TPT2151620,NQU5@CME,17.06.2025 17:11:22,22116.0,1,17.06.2025 17:12:36,22121.25,-1,5.25,21,105.0,
TPT2151620,NQU5@CME,17.06.2025 17:13:26,22121.75,1,17.06.2025 17:14:37,22126.25,-1,4.5,18,90.0,
TPT2151620,NQU5@CME,17.06.2025 17:14:22,22128.5,1,17.06.2025 17:14:37,22126.25,-1,-2.25,-9,-45.0,
TPT2151620,NQU5@CME,17.06.2025 17:15:09,22129.75,4,17.06.2025 17:16:08,22114.0,-4,-15.75,-63,-1260.0,
TPT2151620,NQU5@CME,17.06.2025 17:15:09,22130.0,1,17.06.2025 17:16:08,22114.0,-1,-16.0,-64,-320.0,
TPT2151620,NQU5@CME,17.06.2025 17:16:22,22101.75,3,17.06.2025 17:19:06,22113.0,-3,11.25,45,675.0,
TPT2151620,NQU5@CME,17.06.2025 17:16:22,22102.0,2,17.06.2025 17:19:06,22113.0,-2,11.0,44,440.0,
